ID_Zaznamu_Psa,Datum_Vytvorenia_Profilu,Hmotnost_Kg,Datum_Narodenia,Pohlavi,ID_Kondicie,ID_Aktivity,Je_Stene_Boolean
76221,2021-10-03 19:09:15,7,2018-03-18 19:08:25,fena,20,8,0
76227,2021-10-03 19:12:05,8,2021-07-03 19:12:37,pes,,,1
76232,2021-10-03 19:14:52,45,2012-05-15 19:15:51,fena,20,8,0
76233,2021-10-03 19:15:11,15,2021-06-03 19:16:21,fena,,,1
76235,2021-10-03 19:16:40,28,2007-06-03 19:18:03,fena,20,8,0
76236,2021-10-03 19:16:55,26,2019-05-25 19:30:56,fena,20,9,0
76242,2021-10-03 19:19:15,10,2008-08-08 19:21:57,pes,21,7,0
76243,2021-10-03 19:19:17,46,2013-12-17 19:20:34,pes,20,7,0
76244,2021-10-03 19:19:34,6.6,2014-03-18 19:22:02,fena,20,8,0
76248,2021-10-03 19:20:38,8,2020-11-03 19:21:02,fena,20,8,0
76249,2021-10-03 19:21:36,8,2018-01-24 19:23:57,fena,21,7,0
76251,2021-10-03 19:24:37,15,2021-06-03 19:25:33,fena,,,1
76254,2021-10-03 19:26:24,20,2014-09-08 19:27:02,fena,20,8,0
76256,2021-10-03 19:27:06,19.5,2019-03-03 19:27:50,fena,20,8,0
76260,2021-10-03 19:29:45,10,2021-07-14 19:31:29,pes,,,1
76261,2021-10-03 19:30:36,,,,,,0
76263,2021-10-03 19:31:24,60,2019-12-03 19:32:35,pes,20,8,0
76270,2021-10-03 19:36:48,14.4,2015-06-04 19:37:31,fena,21,8,0
76272,2021-10-03 19:38:28,3,2012-02-21 19:40:08,fena,20,7,0
76277,2021-10-03 19:40:36,28,2017-06-03 19:44:13,fena,21,8,0
76282,2021-10-03 19:43:27,40,2019-07-06 19:45:34,pes,20,8,0
76285,2021-10-03 19:47:01,,2020-10-30 19:51:51,fena,,,1
76286,2021-10-03 19:47:05,5,2018-11-25 19:49:15,pes,20,9,0
76290,2021-10-03 19:50:18,3,2009-06-12 19:55:30,fena,20,7,0
76291,2021-10-03 19:50:49,15,2021-04-07 19:52:06,pes,,,1
76293,2021-10-03 19:53:17,32,2021-04-29 19:53:49,fena,,,1
76294,2021-10-03 19:54:15,10,2021-07-08 19:55:18,pes,,,1
76295,2021-10-03 19:54:44,36,2019-10-28 19:56:33,fena,20,8,0
76296,2021-10-03 19:54:56,22,2021-05-15 19:56:11,pes,,,1
76299,2021-10-03 19:58:16,45,2019-03-03 19:58:59,fena,21,8,0
76300,2021-10-03 19:58:52,,,,,,0
76303,2021-10-03 19:59:53,20,2018-03-28 20:05:02,pes,20,8,0
76306,2021-10-03 20:01:15,,2018-07-03 20:01:56,fena,,,0
76307,2021-10-03 20:03:20,50,2017-05-03 20:13:18,pes,20,10,0
76308,2021-10-03 20:03:22,31,2021-04-25 20:04:53,pes,,,1
76315,2021-10-03 20:06:30,10.2,2018-05-03 20:07:15,pes,21,8,0
76317,2021-10-03 20:06:52,36,2007-04-03 20:09:34,pes,19,8,0
76318,2021-10-03 20:06:57,33,2019-05-22 20:23:21,fena,20,8,0
76319,2021-10-03 20:07:52,,2021-06-16 20:08:42,,,,1
76323,2021-10-03 20:09:06,46,2015-07-03 20:10:30,pes,22,8,0
76325,2021-10-03 20:09:26,30,2017-07-03 20:10:09,fena,21,8,0
76326,2021-10-03 20:10:13,28,2018-03-22 20:11:51,fena,19,9,0
76329,2021-10-03 20:10:49,32,2015-08-02 20:11:45,pes,20,8,0
76331,2021-10-03 20:12:02,36,2017-11-19 20:13:05,pes,20,8,0
76336,2021-10-03 20:16:41,20,2012-11-08 20:32:45,fena,20,8,0
76337,2021-10-03 20:17:16,20,2006-04-03 20:18:21,pes,21,8,0
76338,2021-10-03 20:17:51,6.3,2021-08-03 20:19:35,fena,,,1
76340,2021-10-03 20:19:50,28,2015-08-30 21:37:59,fena,20,8,0
76341,2021-10-03 20:21:47,3.2,2019-04-03 20:05:40,pes,20,8,0
76342,2021-10-03 20:21:55,4,2012-12-03 08:39:48,fena,20,8,0
76343,2021-10-03 20:22:19,2.80,2017-05-20 20:22:59,pes,20,8,0
76351,2021-10-03 20:27:07,4.5,2018-11-28 20:29:36,pes,20,8,0
76355,2021-10-03 20:29:44,21,2021-03-24 20:33:00,fena,,,1
76357,2021-10-03 20:30:13,4,2019-12-07 20:51:48,fena,20,7,0
76358,2021-10-03 20:31:04,32,2011-08-28 20:36:10,pes,20,8,0
76359,2021-10-03 20:31:20,17,2018-03-05 20:32:30,fena,20,8,0
76363,2021-10-03 20:32:46,3.4,2014-04-18 20:52:29,pes,20,8,0
76371,2021-10-03 20:35:27,15,2008-11-03 20:37:56,fena,21,8,0
76372,2021-10-03 20:35:45,18,2021-06-14 20:37:09,fena,,,1
76374,2021-10-03 20:36:40,9,2020-03-03 20:41:54,fena,18,9,0
76375,2021-10-03 20:36:55,17,2018-05-03 20:39:21,fena,19,8,0
76377,2021-10-03 20:38:41,2,2020-09-15 20:39:38,pes,20,8,0
76378,2021-10-03 20:38:52,6,2020-07-16 20:39:38,pes,20,8,0
76382,2021-10-03 20:39:43,6,2021-01-13 20:40:15,fena,,,1
76395,2021-10-03 20:43:20,3.2,2019-04-03 20:24:40,pes,20,8,0
76396,2021-10-03 20:43:51,4,2021-04-17 20:47:44,pes,,,1
76397,2021-10-03 20:44:12,10,2009-08-03 20:45:48,fena,22,7,0
76399,2021-10-03 20:44:51,38,2020-04-17 20:51:32,pes,,,1
76403,2021-10-03 20:48:02,15,2014-04-03 20:48:23,pes,19,8,0
76410,2021-10-03 20:51:24,22,2019-03-14 20:52:58,pes,20,8,0
76414,2021-10-03 20:57:07,3,2016-12-30 20:58:59,fena,21,7,0
76417,2021-10-03 20:58:20,13.8,2017-11-28 20:59:34,fena,20,8,0
76418,2021-10-03 20:58:50,6,2020-06-15 21:03:42,pes,20,9,0
76419,2021-10-03 20:59:11,5.8,2016-08-20 21:00:19,pes,20,8,0
76420,2021-10-03 21:00:16,8,2017-09-07 21:00:40,fena,21,8,0
76422,2021-10-03 21:01:05,23,2019-02-22 21:02:00,fena,20,8,0
76428,2021-10-03 21:06:09,7,2010-10-15 21:09:07,fena,20,8,0
76429,2021-10-03 21:06:42,5,2011-09-14 21:08:56,fena,20,8,0
76430,2021-10-03 21:06:43,9,2017-07-10 21:07:44,fena,20,8,0
76432,2021-10-03 21:11:16,19,2018-05-28 21:12:26,pes,20,8,0
76433,2021-10-03 21:11:18,23,2014-10-03 21:12:07,pes,20,8,0
76434,2021-10-03 21:11:53,24,2015-11-03 21:16:27,fena,21,8,0
76438,2021-10-03 21:13:28,3,2011-11-23 21:17:09,pes,20,8,0
76444,2021-10-03 21:16:53,11,2017-02-04 21:18:35,fena,20,8,0
76446,2021-10-03 21:19:55,12,2011-06-06 21:22:12,fena,21,8,0
76449,2021-10-03 21:20:58,9,2009-02-12 21:22:15,pes,20,8,0
76451,2021-10-03 21:23:18,17,2018-04-03 21:31:30,fena,19,8,0
76452,2021-10-03 21:23:28,38,2019-12-30 19:56:30,fena,20,8,0
76454,2021-10-03 21:23:56,35,2021-05-03 21:35:45,pes,,,1
76455,2021-10-03 21:25:04,7.6,2020-09-27 21:26:53,fena,,,1
76456,2021-10-03 21:25:24,16,2011-03-03 21:26:06,fena,20,8,0
76459,2021-10-03 21:26:53,11,2020-10-28 15:15:23,pes,,,1
76469,2021-10-03 21:33:56,53,2011-04-11 21:35:18,pes,20,8,0
76470,2021-10-03 21:34:01,5.3,2020-11-03 21:34:30,pes,20,8,0
76473,2021-10-03 21:37:15,35,2020-06-10 21:38:24,fena,,,1
76475,2021-10-03 21:38:09,28.4,2018-08-03 21:40:47,fena,20,7,0
76478,2021-10-03 21:38:57,2.7,2018-09-01 21:39:57,fena,20,8,0
76482,2021-10-03 21:43:05,24,2020-01-06 21:44:05,pes,20,9,0
76488,2021-10-03 21:55:00,9,2014-06-08 21:59:16,fena,21,8,0
76489,2021-10-03 21:55:58,9,2015-10-17 18:18:48,pes,20,8,0
76491,2021-10-03 21:59:04,32,2018-05-06 22:10:46,fena,20,8,0
76492,2021-10-03 22:02:13,,,,,,0
76495,2021-10-03 22:05:26,25.3,2019-02-03 22:08:10,fena,20,8,0
76498,2021-10-03 22:07:09,,,,,,0
76501,2021-10-03 22:09:46,,,,,,0
76506,2021-10-03 22:17:10,3,2020-09-13 22:19:00,pes,20,8,0
76507,2021-10-03 22:18:47,19,2021-06-07 22:20:17,pes,,,1
76509,2021-10-03 22:23:04,45,2010-07-03 22:24:13,fena,20,8,0
76513,2021-10-03 22:28:37,7,2012-08-16 22:32:35,pes,20,8,0
76514,2021-10-03 22:28:39,5,2019-04-14 22:31:07,fena,20,8,0
76515,2021-10-03 22:31:35,65,2018-09-03 22:32:03,pes,20,8,0
76523,2021-10-03 22:47:11,3.7,2020-06-13 22:47:59,fena,20,8,0
76525,2021-10-03 22:55:49,11,2019-08-03 22:56:40,pes,20,8,0
76527,2021-10-03 22:59:36,15,2020-06-03 22:59:52,pes,20,8,0
76531,2021-10-03 23:06:53,42,2012-03-25 23:10:39,pes,21,8,0
76533,2021-10-03 23:34:08,10,2008-07-29 23:35:21,pes,20,7,0
76536,2021-10-03 23:46:24,22,2017-08-09 23:51:17,fena,20,7,0
76538,2021-10-04 00:04:25,9,2012-06-04 00:05:58,fena,21,8,0
76544,2021-10-04 00:39:35,35,2016-10-04 00:39:53,pes,20,8,0
76545,2021-10-04 00:54:02,35,2014-04-01 00:55:43,pes,20,9,0
76547,2021-10-04 02:41:24,,,,,,0
76548,2021-10-04 05:45:41,,,,,,0
76549,2021-10-04 05:46:12,,,,,,0
76550,2021-10-04 06:07:23,7,2007-06-20 06:08:13,pes,20,8,0
76552,2021-10-04 07:14:16,13,2021-06-20 07:14:43,pes,,,1
76554,2021-10-04 07:43:32,21,2018-06-06 20:08:58,pes,20,8,0
76555,2021-10-04 07:44:13,50,2014-03-04 07:45:59,fena,20,9,0
76559,2021-10-04 07:52:27,10,2007-09-26 07:54:51,fena,21,8,0
76561,2021-10-04 08:04:35,8,2019-05-08 08:05:26,fena,20,8,0
76564,2021-10-04 08:08:20,9,2013-11-19 08:11:54,pes,21,8,0
76565,2021-10-04 08:13:14,7,2014-09-04 08:14:22,fena,20,8,0
76571,2021-10-04 08:17:19,25,2013-01-04 08:19:40,fena,21,8,0
76573,2021-10-04 08:38:08,15,2012-10-04 08:39:12,pes,21,8,0
76576,2021-10-04 08:43:24,21.5,2020-07-27 08:47:22,pes,,,1
76577,2021-10-04 08:43:31,7,2009-05-04 08:44:44,pes,21,7,0
76580,2021-10-04 08:55:37,38,2013-02-24 09:01:06,fena,21,8,0
76581,2021-10-04 08:59:43,11.4,2018-04-21 09:10:32,pes,21,7,0
76583,2021-10-04 09:07:02,5,2011-10-18 09:08:08,fena,22,7,0
76587,2021-10-04 09:13:21,10,2017-12-04 09:13:12,pes,21,8,0
76598,2021-10-04 09:22:35,48,2015-07-07 09:23:42,pes,20,8,0
76599,2021-10-04 09:23:50,8.5,2015-04-18 13:22:11,pes,20,8,0
76600,2021-10-04 09:23:55,11,2021-05-03 09:24:17,fena,,,1
76602,2021-10-04 09:26:35,3.5,2018-11-25 14:43:41,pes,20,7,0
76603,2021-10-04 09:27:22,6.5,2020-10-03 09:27:52,pes,20,8,0
76608,2021-10-04 09:34:05,13,2021-07-09 09:34:11,fena,,,1
76609,2021-10-04 09:34:45,,,,,,0
76610,2021-10-04 09:36:44,17,2017-03-21 09:42:35,fena,21,8,0
76612,2021-10-04 09:38:47,33,2017-06-04 09:41:41,fena,21,8,0
76615,2021-10-04 09:43:30,22,2020-12-22 18:55:32,fena,,,1
76617,2021-10-04 09:44:59,,,,,,0
76619,2021-10-04 09:49:13,40,2014-08-04 09:49:57,pes,20,8,0
76620,2021-10-04 09:49:24,30,2011-09-04 09:50:34,fena,21,9,0
76621,2021-10-04 09:51:22,6.5,2012-06-27 10:01:04,fena,20,7,0
76623,2021-10-04 09:52:15,36,2015-07-04 09:58:22,fena,20,8,0
76625,2021-10-04 09:53:45,21,2013-08-19 09:55:36,pes,20,8,0
76627,2021-10-04 09:56:30,30,2018-12-11 09:57:26,fena,22,8,0
76632,2021-10-04 10:03:46,18,2019-10-12 10:05:54,fena,20,9,0
76633,2021-10-04 10:08:02,19,2020-08-19 10:09:13,pes,19,9,0
76635,2021-10-04 10:11:44,5.5,2016-12-04 10:13:12,fena,21,7,0
76637,2021-10-04 10:14:52,3.5,2014-09-19 10:16:44,fena,20,7,0
76639,2021-10-04 10:17:43,3.4,2008-06-23 10:20:16,pes,20,8,0
76643,2021-10-04 10:20:28,3,2017-11-05 10:18:38,fena,20,8,0
76645,2021-10-04 10:23:14,35,2013-02-17 10:23:58,fena,20,8,0
76647,2021-10-04 10:28:53,13,2019-04-04 10:29:23,fena,20,9,0
76651,2021-10-04 10:34:31,13,2020-08-25 10:36:53,fena,19,9,0
76654,2021-10-04 10:40:48,44,2016-07-04 10:41:16,pes,20,8,0
76656,2021-10-04 10:47:32,3,2021-03-05 10:48:47,fena,,,1
76657,2021-10-04 10:49:32,35,2020-04-13 10:55:38,pes,,,1
76658,2021-10-04 10:50:33,16,2016-08-04 10:55:49,pes,19,8,0
76661,2021-10-04 10:54:38,29.48350405,2016-09-04 10:55:14,pes,21,8,0
76665,2021-10-04 11:00:35,48,2013-05-04 11:07:05,pes,20,7,0
76666,2021-10-04 11:02:10,5,2016-03-04 11:03:47,fena,20,8,0
76668,2021-10-04 11:08:42,18,2009-03-31 11:09:51,pes,21,8,0
76670,2021-10-04 11:11:10,10,2016-10-04 00:00:00,pes,21,8,0
76671,2021-10-04 11:11:14,3.7,2015-11-16 11:12:08,pes,20,8,0
76678,2021-10-04 11:13:59,7,2003-02-25 11:14:37,pes,18,7,0
76679,2021-10-04 11:14:39,8,2013-05-13 11:15:34,fena,22,7,0
76683,2021-10-04 11:14:47,5,2014-07-04 11:16:00,pes,21,7,0
76688,2021-10-04 11:16:29,6,2018-11-30 11:17:26,pes,20,8,0
76696,2021-10-04 11:22:54,7.5,2021-05-15 11:24:12,fena,,,1
76698,2021-10-04 11:30:24,,,,,,0
76699,2021-10-04 11:34:57,9.5,2018-05-25 11:37:59,fena,20,8,0
76701,2021-10-04 11:40:54,2.5,2015-09-04 11:41:24,pes,20,8,0
76703,2021-10-04 11:44:05,5,2018-09-03 12:17:37,pes,20,8,0
76704,2021-10-04 11:47:24,19,2008-08-08 11:52:43,fena,21,8,0
76706,2021-10-04 11:53:18,,,,,,0
76709,2021-10-04 11:56:48,12,2021-06-13 12:00:58,pes,,,1
76713,2021-10-04 12:10:01,10,2012-01-31 12:12:03,fena,22,8,0
76717,2021-10-04 12:26:31,2,2021-04-04 12:27:21,fena,20,7,1
76718,2021-10-04 12:27:40,4.7,2012-10-09 12:42:03,fena,19,8,0
76720,2021-10-04 12:31:43,3.4,2019-09-17 12:36:24,fena,20,7,0
76723,2021-10-04 12:32:19,53,2013-06-20 12:33:09,pes,22,7,0
76727,2021-10-04 12:37:01,7,2015-03-19 12:42:17,pes,20,7,0
76734,2021-10-04 12:46:17,22,2011-04-10 12:47:09,pes,19,8,0
76737,2021-10-04 12:47:43,17,2011-08-18 12:53:13,pes,20,8,0
76739,2021-10-04 12:48:58,18,2009-07-04 12:50:26,pes,19,7,0
76740,2021-10-04 12:50:42,40,2019-05-11 13:28:24,pes,20,8,0
76741,2021-10-04 12:51:21,15,2019-06-04 12:51:52,pes,21,8,0
76746,2021-10-04 12:57:44,17,2008-11-04 12:59:38,fena,21,7,0
76752,2021-10-04 13:06:31,4,2018-02-28 13:19:52,pes,20,7,0
76754,2021-10-04 13:07:53,6,2018-09-18 13:08:39,pes,20,7,0
76757,2021-10-04 13:14:27,36,2019-05-04 13:14:54,fena,20,8,0
76759,2021-10-04 13:16:22,27,2020-12-13 13:17:06,pes,,,1
76761,2021-10-04 13:17:57,17,2020-01-26 13:18:38,pes,20,8,0
76766,2021-10-04 13:24:04,9,2011-11-21 13:24:42,fena,22,8,0
76770,2021-10-04 13:30:09,27,2020-12-13 13:30:53,pes,,,1
76774,2021-10-04 13:36:47,15,2007-07-10 13:37:56,pes,20,8,0
76775,2021-10-04 13:43:08,9,2021-05-10 13:43:42,fena,,,1
76777,2021-10-04 13:45:28,13,2007-11-27 13:46:29,fena,21,7,0
76781,2021-10-04 13:50:43,65,2016-07-10 13:52:43,pes,20,8,0
76782,2021-10-04 13:53:25,,,,,,0
76784,2021-10-04 14:02:29,15,2017-01-15 14:06:13,fena,21,8,0
76785,2021-10-04 14:03:07,,,,,,0
76786,2021-10-04 14:05:14,5.5,2020-08-04 14:06:32,fena,19,8,0
76789,2021-10-04 14:17:29,30,2021-03-14 14:18:43,pes,,,1
76791,2021-10-04 14:20:39,5.20,2017-03-17 14:22:38,pes,20,8,0
76793,2021-10-04 14:24:16,6.2,2019-04-20 14:25:11,pes,21,7,0
76794,2021-10-04 14:25:52,3,2017-12-04 14:27:42,pes,20,7,0
76795,2021-10-04 14:26:34,38,2016-06-04 14:35:57,pes,20,9,0
76799,2021-10-04 14:30:37,8.5,2010-04-23 14:31:23,fena,21,7,0
76800,2021-10-04 14:31:40,7,2010-11-04 14:35:34,fena,20,8,0
76803,2021-10-04 14:48:44,10.5,2017-07-04 14:49:33,fena,20,8,0
76807,2021-10-04 14:53:35,10,2015-02-27 16:59:33,pes,20,8,0
76811,2021-10-04 15:06:49,22,2018-08-02 18:46:30,fena,20,8,0
76814,2021-10-04 15:14:18,35,2014-01-14 15:15:38,pes,20,8,0
76815,2021-10-04 15:14:50,65,2019-10-04 15:15:22,fena,20,8,0
76816,2021-10-04 15:15:40,8,2008-10-04 15:22:53,fena,20,7,0
76821,2021-10-04 15:32:27,26,2014-09-04 15:33:17,fena,21,8,0
76822,2021-10-04 15:32:57,29,2019-06-05 15:35:09,fena,20,8,0
76825,2021-10-04 15:38:38,21,2014-12-04 15:39:15,pes,21,8,0
76826,2021-10-04 15:41:44,11,2018-09-08 15:55:11,pes,20,8,0
76827,2021-10-04 15:42:26,8,2008-10-04 15:42:49,fena,20,7,0
76829,2021-10-04 15:47:06,8,2019-10-01 15:48:23,pes,20,8,0
76832,2021-10-04 15:51:45,32,2010-06-19 15:53:54,fena,20,8,0
76833,2021-10-04 15:51:55,8,2008-10-04 15:52:10,fena,20,7,0
76834,2021-10-04 15:52:16,5,2020-02-04 15:57:15,pes,20,8,0
76841,2021-10-04 15:55:49,4,2019-05-01 15:56:47,fena,20,8,0
76844,2021-10-04 15:58:13,9,2008-02-02 16:00:49,pes,19,7,0
76846,2021-10-04 15:58:34,2,2020-07-04 16:01:49,fena,20,7,0
76848,2021-10-04 16:02:30,3,2017-07-17 21:02:06,fena,21,8,0
76851,2021-10-04 16:14:42,9.8,2013-07-05 16:46:47,fena,21,8,0
76854,2021-10-04 16:24:38,45,2020-06-04 16:35:08,pes,,,1
76855,2021-10-04 16:32:33,25,2020-12-24 16:38:41,fena,,,1
76857,2021-10-04 16:39:00,12,2010-05-04 16:40:24,fena,20,8,0
76859,2021-10-04 16:47:19,3,2017-02-16 17:01:16,fena,21,7,0
76860,2021-10-04 16:47:54,15,2020-08-16 16:48:27,pes,19,9,0
76861,2021-10-04 16:48:46,,2018-05-04 16:51:20,pes,,,0
76867,2021-10-04 17:05:39,6,2016-05-04 17:06:45,fena,20,7,0
76868,2021-10-04 17:08:23,2.5,2019-12-29 17:09:09,pes,20,8,0
76870,2021-10-04 17:14:48,6,2015-06-04 17:15:44,fena,20,7,0
76871,2021-10-04 17:16:55,28,2020-05-04 17:17:28,pes,,,1
76876,2021-10-04 17:23:02,17,2019-09-25 17:25:40,pes,20,8,0
76878,2021-10-04 17:30:19,7.5,2017-07-21 17:32:23,fena,19,8,0
76882,2021-10-04 17:43:39,,,,,,0
76883,2021-10-04 17:46:51,15,2018-02-01 17:47:40,pes,20,8,0
76887,2021-10-04 17:53:43,,,,,,0
76888,2021-10-04 17:55:20,5,2020-02-01 17:58:14,fena,20,8,0
76889,2021-10-04 17:58:21,5,2018-04-04 17:59:01,pes,20,8,0
76892,2021-10-04 18:03:22,6.5,2020-10-03 18:03:56,pes,20,8,0
76893,2021-10-04 18:04:16,4,2014-06-30 18:06:02,pes,20,8,0
76895,2021-10-04 18:16:58,49,2018-02-25 18:17:55,pes,20,8,0
76901,2021-10-04 18:25:53,28,2011-05-13 17:25:44,fena,20,8,0
76903,2021-10-04 18:34:11,,,,,,0
76904,2021-10-04 18:48:52,15.30,2021-03-13 18:51:30,pes,,,1
76908,2021-10-04 19:09:54,31,2013-04-19 17:53:37,pes,21,8,0
76909,2021-10-04 19:10:32,25,2012-02-19 19:11:03,pes,20,8,0
76914,2021-10-04 19:15:47,28,2019-02-18 19:16:44,pes,20,9,0
76915,2021-10-04 19:20:31,30,2015-05-17 19:29:24,fena,21,8,0
76917,2021-10-04 19:23:06,10,2018-04-25 19:32:58,fena,21,8,0
76918,2021-10-04 19:29:57,20,2018-08-04 19:30:38,pes,19,8,0
76919,2021-10-04 19:30:43,8,2014-05-22 19:32:44,pes,21,7,0
76921,2021-10-04 19:35:00,9,2018-01-08 19:36:47,fena,21,8,0
76929,2021-10-04 19:46:58,10,2015-09-15 19:47:56,fena,22,7,0
76930,2021-10-04 19:47:53,5,2020-03-02 19:50:16,fena,19,7,0
76933,2021-10-04 19:53:57,10,2011-01-02 19:54:51,pes,20,8,0
76935,2021-10-04 19:56:54,15,2012-02-08 20:05:03,pes,20,8,0
76939,2021-10-04 20:00:19,,,,,,0
76940,2021-10-04 20:00:45,4,2017-02-22 20:01:18,pes,19,7,0
76942,2021-10-04 20:03:53,5,2008-02-08 20:06:00,fena,20,7,0
76943,2021-10-04 20:05:47,6.7,2011-01-25 20:06:34,fena,21,7,0
76949,2021-10-04 20:10:39,,,,,,0
76951,2021-10-04 20:31:42,19,2013-12-04 20:32:14,pes,21,7,0
76952,2021-10-04 20:35:48,2.5,2016-11-01 20:56:03,fena,21,7,0
76953,2021-10-04 20:44:32,12,2021-04-14 20:46:37,fena,,,1
76957,2021-10-04 20:50:19,22.2,2020-03-20 20:28:40,pes,19,8,0
76958,2021-10-04 20:50:26,11,2019-09-04 21:01:14,fena,21,8,0
76959,2021-10-04 20:54:14,21,2018-03-24 20:56:36,fena,21,8,0
76960,2021-10-04 20:56:24,2.6,2019-12-29 20:57:10,pes,20,8,0
76965,2021-10-04 20:59:57,4.5,2006-06-03 21:01:36,fena,20,7,0
76967,2021-10-04 21:02:24,9,2017-06-04 13:28:18,pes,21,7,0
76968,2021-10-04 21:03:24,30,2019-05-12 21:04:23,pes,20,8,0
76969,2021-10-04 21:04:29,14,2011-08-01 21:14:33,fena,20,8,0
76977,2021-10-04 21:08:43,3.6,2016-04-04 21:09:17,fena,21,8,0
76984,2021-10-04 21:26:28,43,2017-05-04 21:27:09,pes,20,8,0
76985,2021-10-04 21:27:43,30,2010-07-16 21:28:33,fena,21,8,0
76986,2021-10-04 21:29:00,20,2021-06-01 21:30:24,fena,,,1
76990,2021-10-04 21:38:42,23,2020-07-21 22:07:46,fena,21,8,0
76991,2021-10-04 21:39:34,17,2015-02-10 21:49:36,fena,20,8,0
76992,2021-10-04 21:39:34,13,2021-06-04 21:40:09,fena,,,1
76994,2021-10-04 21:41:59,,,,,,0
76995,2021-10-04 21:42:16,40,2015-05-16 21:43:22,pes,21,8,0
76999,2021-10-04 21:58:19,48,2014-01-01 21:59:31,fena,22,8,0
77000,2021-10-04 21:58:26,10,2021-07-13 21:59:02,fena,,,1
77007,2021-10-04 22:11:34,13,2008-12-04 22:12:03,fena,21,7,0
77010,2021-10-04 22:14:35,55,2019-08-04 22:14:41,pes,20,8,0
77014,2021-10-04 22:44:09,8,2012-07-04 22:45:17,fena,21,7,0
77016,2021-10-04 22:52:21,40,2010-05-04 22:53:15,pes,20,8,0
77018,2021-10-04 23:18:16,30,2019-01-04 23:20:15,pes,20,8,0
77020,2021-10-05 04:23:19,5,2019-04-24 04:29:56,pes,22,8,0
77022,2021-10-05 05:02:40,,,,,,0
77023,2021-10-05 05:48:31,31,2018-12-05 05:49:11,pes,20,7,0
77025,2021-10-05 06:33:45,7.5,2011-11-28 06:35:50,fena,21,8,0
77027,2021-10-05 07:19:11,35,2020-04-14 07:20:04,pes,,,1
77029,2021-10-05 07:47:46,25,2014-04-06 07:49:00,pes,22,8,0
77033,2021-10-05 08:09:30,4.5,2020-05-25 12:32:05,pes,20,8,0
77037,2021-10-05 08:27:58,35,2021-02-04 10:33:05,pes,19,9,0
77045,2021-10-05 08:41:50,,,,,,0
77046,2021-10-05 08:53:36,6,2018-06-17 18:30:03,fena,20,8,0
77047,2021-10-05 09:10:20,,,,,,0
77048,2021-10-05 09:44:05,,,,,,0
77049,2021-10-05 09:46:59,15,2011-05-01 09:53:56,pes,21,8,0
77053,2021-10-05 10:22:42,,2017-05-05 10:25:43,pes,,,0
77054,2021-10-05 10:23:06,17,2018-04-18 10:24:26,pes,20,8,0
77058,2021-10-05 10:39:03,5,2021-03-04 10:40:22,fena,,,1
77063,2021-10-05 10:52:48,8.80,2012-12-22 10:53:57,pes,21,7,0
77064,2021-10-05 10:54:30,3,2021-05-27 10:55:13,fena,,,1
77066,2021-10-05 10:58:46,17,2021-06-12 10:59:42,pes,,,1
77069,2021-10-05 11:24:29,8,2018-02-17 11:25:24,pes,20,8,0
77070,2021-10-05 11:36:28,4,2021-06-01 11:39:12,pes,,,1
77071,2021-10-05 11:38:17,16,2019-02-24 11:39:25,pes,19,8,0
77074,2021-10-05 11:48:20,,,,,,0
77075,2021-10-05 12:02:08,40,2016-10-19 12:05:42,pes,20,8,0
77076,2021-10-05 12:08:07,52,2012-05-20 12:08:43,pes,20,8,0
77081,2021-10-05 12:17:05,30.7,2020-04-05 12:24:21,pes,20,8,0
77082,2021-10-05 12:24:24,3.5,2014-11-02 12:25:37,pes,19,7,0
77083,2021-10-05 12:25:18,54,2010-11-14 12:25:55,pes,22,8,0
77087,2021-10-05 12:35:47,14,2021-06-10 12:33:12,pes,,,1
77089,2021-10-05 12:39:49,30,2020-09-04 12:41:04,fena,,,1
77091,2021-10-05 12:43:44,2.5,2009-04-05 12:49:52,fena,21,7,0
77093,2021-10-05 12:45:57,22,2020-10-05 12:46:25,pes,,,1
77094,2021-10-05 12:46:20,16,2015-12-05 12:46:59,pes,20,7,0
77095,2021-10-05 12:46:51,,,,,,0
77098,2021-10-05 13:07:32,2.3,2018-07-05 13:08:09,fena,20,8,0
77100,2021-10-05 13:11:19,4.9,2009-11-05 13:12:44,fena,21,7,0
77101,2021-10-05 13:13:02,22,2018-06-24 13:16:36,pes,21,8,0
77108,2021-10-05 13:23:06,13,2010-11-05 13:24:11,fena,20,9,0
77109,2021-10-05 13:25:23,,,,,,0
77111,2021-10-05 13:46:37,15,2021-01-05 13:47:44,pes,,,1
77113,2021-10-05 13:49:22,25,2020-07-07 13:50:47,fena,,,1
77114,2021-10-05 13:50:33,8,2010-11-01 13:52:10,fena,20,8,0
77119,2021-10-05 14:13:07,24,2014-06-20 14:14:46,pes,20,10,0
77120,2021-10-05 14:14:04,10,2014-05-23 14:14:45,fena,20,8,0
77123,2021-10-05 14:37:59,8,2016-06-05 14:47:32,fena,21,9,0
77125,2021-10-05 14:52:16,5,2021-04-16 14:53:54,fena,,,1
77126,2021-10-05 14:55:01,5.7,2019-03-31 15:09:59,pes,22,7,0
77127,2021-10-05 14:55:11,40,2007-10-15 14:55:54,fena,20,7,0
77131,2021-10-05 15:01:33,8.5,2018-04-05 15:03:07,fena,21,8,0
77135,2021-10-05 15:27:33,5.7,2019-03-31 15:28:29,pes,21,7,0
77138,2021-10-05 15:36:21,,,,,,0
